행정동,면적(㎢),총생활인구수,청소년인구수,청년인구수,중장년인구수,노인인구수,장애인구수,노인_의료복지시설수,노인_주거복지시설수,노인_여가복지시설수,노인_일자리지원기관수,노인교실수,경로당수,장애인_생산품판매시설수,장애인_의료재활시설수,장애인_지역사회재활시설수,장애인_직업재활시설수,총시설수,인구밀도,노인비율,장애인비율,노인시설수,장애인시설수,시설당_노인수,시설당_장애인수,노인복지점수,장애인복지점수,최종복지점수
상계3.4동,5.05,18681.5647,1070.9949,3240.4149,9966.5113,4403.6436,1662.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,17.0,3699.3197425742574,23.57213472595259,8.896471075573237,17.0,0.0,259.0378588235294,,43.53390966268513,42.96948782505416,47.731439271835725
상계6.7동,1.11,36987.7399,2131.0596,8306.4148,19846.7137,6703.5518,1209.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,33322.2881981982,18.123712933322537,3.268650648211139,10.0,0.0,670.35518,,68.07696874415949,41.31226278054919,68.71802812281322
중계2.3동,0.9,28414.6967,1891.944,5321.4042,15335.8633,5865.4852,2874.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,31571.885222222223,20.64243465952603,10.114484171143731,10.0,0.0,586.54852,,65.13133595792947,81.58029957691987,75.45754909584
공릉1동,1.41,36317.4733,2156.8047,10674.0291,16590.959899999998,6895.6796,2086.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,19.0,25757.073262411348,18.98722288039791,5.743791653038815,19.0,0.0,362.9305052631579,,65.87610015803702,55.89411526778372,70.17100321502167
녹번동,1.79,30030.245,1454.3987,6943.914699999999,15757.1328,5874.7988,1620.0,4.0,1.0,1.0,0.0,2.0,11.0,0.0,0.0,1.0,1.0,21.0,16776.67318435754,19.562939962694276,5.39456138303234,19.0,2.0,309.1999368421052,810.0,55.11549123108765,42.381084625705356,57.679502223258645
불광1동,3.13,24120.8005,1133.3017,5301.6874,12533.6376,5152.1738,1636.0,0.0,0.0,3.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,24.0,7706.326038338659,21.35987899738236,6.782527802093467,24.0,0.0,214.67390833333332,,47.65090510743101,40.22572644127355,50.68211519239469
갈현1동,0.97,15902.2517,644.0835,4099.326000000001,8042.4494,3116.3928,680.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,16394.073917525773,19.597179435915983,4.276123990667309,10.0,0.0,311.63928,,38.18779617467665,25.03481359619175,38.93265147521381
갈현2동,0.96,21940.389,1094.3415,5352.1795,11443.0925,4050.7755,1280.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,22854.571875,18.46264211632711,5.833989543211836,7.0,0.0,578.6822142857143,,46.23544673169929,41.823924344681224,49.81896048882909
구산동,1.38,25139.3149,1441.4711,5138.4743,13358.3921,5200.9774,2133.0,2.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0,4.0,3.0,22.0,18216.894855072467,20.68862027739666,8.484718093888867,14.0,8.0,371.4983857142857,266.625,53.29102915422431,58.22301235360213,59.75136329532871
대조동,0.85,49968.6675,2804.2258,12417.1208,26839.7746,7907.5463,1220.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,9.0,58786.66764705883,15.825009342104229,2.4415299847649528,8.0,1.0,988.4432875,1220.0,87.48581204109604,55.18915619695803,88.82357205594857
응암1동,1.2,21503.5119,1124.8369,5097.4722,11838.0258,3443.177,1336.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0,17919.59325,16.012161250739698,6.2129386409668275,9.0,0.0,382.57522222222224,,36.553942108517184,40.53174389094228,41.09075933341348
응암2동,0.78,16203.1808,916.8473,2772.9413,9811.546,2701.8462,963.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,13.0,20773.308717948716,16.67478894020611,5.943277507586658,13.0,0.0,207.83432307692308,,34.56871961253211,35.88245332397027,38.28797967894065
신사1동,0.84,20894.0022,1055.6487,4697.7582,11206.3167,3934.2786,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24873.812142857143,18.829703195876952,5.934717476003712,0.0,0.0,,,47.17969310929238,42.66755644828452,50.83603879999108
신사2동,1.0,15205.9287,823.2557999999999,3221.7336,7938.1414,3222.7979,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15205.9287,21.194350990216073,5.885862137443798,0.0,0.0,,,40.14602313278397,31.291177285709036,42.08325396389807
증산동,0.81,11291.0113,599.7032,2422.3861,6294.265399999999,1974.6566,701.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,15.0,13939.520123456788,17.488748771334592,6.208478420351948,13.0,2.0,151.89666153846153,350.5,27.155230643137916,28.239300408105724,30.067081742016548
수색동,1.29,14594.5774,611.9031,3232.4621,8614.0334,2136.1788,825.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,12.0,11313.625891472868,14.63679791098302,5.652784437595295,11.0,1.0,194.19807272727274,825.0,22.99688379916993,27.29561655414862,26.228386297748386
진관동,11.53,48780.2999,4347.6848,9600.3871,25856.166,8976.062,1916.0,2.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,43.0,4230.728525585429,18.400997981564277,3.9278151301402717,43.0,0.0,208.74562790697675,,65.09070324865085,35.96920071824408,64.88334420351862
불광2동,1.38,19509.6445,767.6277,4392.858,9987.826,4361.3328,1441.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,9.0,14137.423550724638,22.35475279931421,7.386090505134526,9.0,0.0,484.59253333333334,,47.89028408762197,42.5053061399751,51.41725710711739
응암3동,0.63,21913.5967,954.1886,5195.6831,11545.5645,4218.1605,1297.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,34783.48682539682,19.249055998187647,5.918699781492283,7.0,0.0,602.5943571428571,,55.266893219260204,49.57879309888109,59.474417886883515
역촌동,1.16,39125.6869,1934.9411,8610.994999999999,21238.2419,7341.5089,2141.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,16.0,33729.04043103448,18.763910570474867,5.472108401501317,13.0,3.0,564.7314538461538,713.6666666666666,72.99580828058265,61.00906153144324,77.55194449657614
천연동,0.97,14400.2502,1282.9117,2813.0654,7786.5301,2517.743,670.0,1.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,14.0,14845.6187628866,17.484022603996145,4.6526969371684945,14.0,0.0,179.8387857142857,,30.9797853351827,24.785969229677484,32.59917909013927
홍제1동,1.23,22610.8004,1394.4472,4864.7099,11622.752,4728.8913,962.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,18382.76455284553,20.91430297177804,4.254603919284521,12.0,0.0,394.074275,,50.80709174992854,30.575869523975456,51.20050906441283
홍제2동,1.05,11836.0883,509.5016,2287.9828,6628.4146,2410.1893,553.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,10.0,11272.465047619047,20.363056095145897,4.6721516939004255,9.0,1.0,267.7988111111111,553.0,31.849400869088928,20.82936922941804,32.44214293004525
홍제3동,0.81,13826.9938,730.5771,2784.6232,7187.097699999999,3124.6958,849.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,13.0,17070.36271604938,22.598518847965344,6.140163308672345,12.0,1.0,260.3913166666667,849.0,42.417211119261914,32.29520213142961,44.29275301421047
홍은1동,1.58,15631.2172,823.7891999999999,3203.8995,8511.1414,3092.3871,989.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,9893.175443037973,19.78340560708222,6.327082448831945,12.0,0.0,257.698925,,34.44842386751977,30.49827883935775,36.93918025747459
홍은2동,2.06,21459.9207,1379.1085,5040.018099999999,10849.603399999998,4191.1907,1236.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,10417.437233009709,19.53031774250685,5.759573939152534,12.0,0.0,349.2658916666667,,41.10887076585806,33.362729093885804,43.40024941151992
남가좌1동,0.51,8056.6528,596.5208,1437.0328,4896.9842,1126.115,529.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,15797.358431372548,13.977454756397098,6.566002198828774,4.0,0.0,281.52875,,18.6748621994782,27.51941664011574,22.516937094888767
남가좌2동,0.77,20084.8918,1482.3998,6082.7948,9513.2552,3006.442,1163.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,26084.275064935067,14.968674115535938,5.79042203254488,11.0,0.0,273.3129090909091,,37.396164326716594,41.88706214520079,42.13723514700221
북가좌1동,0.55,13113.4195,915.8951,2125.5864,7828.966500000001,2242.9715,677.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,23842.580909090906,17.104398284520677,5.162650367434673,9.0,0.0,249.21905555555557,,34.13161555092709,31.55578092775959,36.90768173455802
북가좌2동,0.84,25390.6815,1295.9806,6255.3259,12968.0366,4871.3384,1459.0,4.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,16.0,30227.001785714285,19.18553623698521,5.746202597988558,14.0,2.0,347.9527428571428,729.5,56.468933042577596,48.91179277312878,60.366911243647486
충현동,1.12,27509.0741,1756.804,7204.1632,14466.4255,4081.6814,693.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,24561.673303571428,14.837581901747829,2.5191687567557937,4.0,0.0,1020.42035,,42.86188597147152,26.250972001969735,43.28335895640329
북아현동,0.46,43792.0299,1735.2182,10738.8345,26080.2408,5237.7364,516.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,3.0,0.0,16.0,95200.065,11.96047868061946,1.1782966014096552,13.0,3.0,402.90279999999996,172.0,87.85302070636092,63.689452755862604,91.10736327059702
신촌동,2.63,50550.4575,5375.8181,29761.3932,12285.1521,3128.0941,434.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,19220.70627376426,6.188062887462492,0.8585481150195328,6.0,0.0,521.3490166666667,,23.032031615067787,15.201835002182863,23.464619835678004
연희동,3.05,37468.4347,2060.1233,14636.516700000002,15971.797,4799.9977,1117.0,5.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,21.0,12284.73268852459,12.81077722737107,2.9811760457663317,20.0,1.0,239.999885,1117.0,37.4398351002944,26.361185534109,38.58787528183677
용강동,0.84,21430.6874,1183.2882,4349.5787,12925.8524,2971.9681,599.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,25512.723095238096,13.867815084643528,2.795057334465156,5.0,0.0,594.39362,,35.46356738550903,26.00070742554099,36.783858527170345
대흥동,0.87,18171.8182,1377.8226,8009.1276,7000.0737,1784.7943,423.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,12.0,20887.147356321842,9.821770614015938,2.327780276824473,12.0,0.0,148.73285833333333,,20.435904590794475,19.381775162150394,22.16999669010066
염리동,0.44,16621.8986,1027.2814,4193.9811,9439.9105,1960.7256,517.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,12.0,37777.042272727274,11.796038750952313,3.1103546739239523,11.0,1.0,178.2477818181818,517.0,33.936967668820564,32.94836686871129,37.05997154943357
신수동,0.78,15277.3507,874.6437000000001,4186.447700000001,7856.7063,2359.553,680.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,17.0,19586.347051282053,15.444778655241578,4.451033515909273,17.0,0.0,138.79723529411763,,30.24234550548857,27.384669808298188,32.557545869375076
서교동,1.65,52122.3877,4239.2367,24174.855600000003,20118.929,3589.3664,628.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,31589.32587878788,6.886419748571878,1.2048565457410925,6.0,0.0,598.2277333333333,,33.99559411186393,26.563556396975688,35.63575335703879
합정동,1.72,14731.1186,481.9452,5344.0988,7240.303400000001,1664.7712,531.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8564.603837209303,11.301050824477104,3.6046142483707926,4.0,0.0,416.1928,,14.314253964577231,16.411126401961916,16.153516389481673
망원1동,1.13,20015.0096,726.8471,6204.5641,10147.283199999998,2936.3152,734.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,17712.3978761062,14.6705660336031,3.6672478038681526,6.0,0.0,489.3858666666667,,31.664916456167678,25.298506323462117,33.314144919718935
망원2동,0.67,15256.7503,636.1918000000001,3936.523,8241.0039,2443.0316,736.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,22771.26910447761,16.01279140027611,4.824094158505039,5.0,0.0,488.60632,,33.3401677856174,31.047641268683037,36.101162660205446
연남동,0.64,16131.3029,587.6813,5972.438499999999,7492.074199999999,2079.1089,460.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,25205.16078125,12.888660716922004,2.851598552526095,5.0,0.0,415.82178000000005,,28.628717500326406,23.785219081043945,30.320885747818096
성산1동,0.8,19578.6113,837.6080999999999,5633.7094,10653.3181,2453.9757,657.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,7.0,24473.264124999998,12.533961997600922,3.355702761206562,5.0,2.0,490.79514,328.5,30.026622972864207,27.53509414986176,32.40447426751463
성산2동,2.07,31522.5584,1438.9356,9385.2824,16443.610800000002,4254.7296,1856.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,23.0,15228.289082125606,13.4974120628483,5.887846971202693,22.0,1.0,193.39679999999998,1856.0,36.72800201055826,46.21160496166491,42.554691767379424
상암동,8.4,33982.6547,2058.2133,8071.7497,19163.4559,4689.2358,1133.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,1.0,1.0,2.0,23.0,4045.5541309523805,13.798909594899897,3.3340538283490844,19.0,4.0,246.80188421052634,283.25,33.160310857274645,22.367805947322957,33.93901362325811
도화동,0.62,13620.8287,762.6714,3178.4871000000003,7378.6628,2301.0074,703.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,21969.078548387097,16.893299597843118,5.161213135291835,13.0,0.0,177.00056923076923,,33.11475457513901,30.80932424294915,35.849831492004235
서강동,1.45,26549.4566,2124.2117,9566.916,11741.154,3117.1749,654.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,15.0,18309.97006896552,11.741012055214718,2.4633272531837807,15.0,0.0,207.81166,,29.424430614383102,21.694235751426497,30.53056951273753
공덕동,1.01,32442.3239,1309.933,8497.8136,17910.882100000003,4723.6952,1364.0,2.0,1.0,1.0,0.0,1.0,24.0,0.0,0.0,2.0,0.0,31.0,32121.112772277225,14.56028616988193,4.204384384436776,29.0,2.0,162.88604137931034,682.0,50.86164574924008,45.102224638851,54.60444488207935
아현동,0.76,22241.8032,1210.9945,4569.3904,13187.6297,3273.7886,713.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,12.0,29265.530526315786,14.719079071790366,3.205675338409612,12.0,0.0,272.8157166666667,,40.57810654244997,30.995715222758133,42.39119759422573
목1동,1.41,24953.1765,2525.8081,3729.4601,15156.561199999998,3541.3471,697.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,14.0,17697.288297872343,14.191969106618549,2.7932315551088256,14.0,0.0,252.9533642857143,,34.72611660719297,22.73405501025129,35.38697686316292
목2동,1.03,20693.558,987.4753,5424.032999999999,10858.8257,3423.224,1015.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,13.0,20090.83300970874,16.542462151747902,4.90490808782134,13.0,0.0,263.3249230769231,,38.37942051450308,33.9171725384636,41.15184110968143
목3동,0.53,16857.8259,799.1629,4115.3134,8722.8719,3220.4777,876.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,11.0,31807.21867924528,19.103754654388734,5.196399614021403,11.0,0.0,292.7707,,47.27454626185955,39.59168661885895,50.20792143720617
목4동,0.57,17465.4161,1671.7017,3843.5789,9404.6602,2545.4753,837.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,30641.080877192984,14.574375356565369,4.792327850694608,6.0,0.0,424.2458833333333,,36.78446492660163,37.35730817406965,40.557994317813446
목5동,1.81,34958.9583,4546.696,4877.8848,20146.0747,5388.3028,709.0,0.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,14.0,19314.341602209945,15.413224712705473,2.0280924675035297,14.0,0.0,384.87877142857144,,48.429124714089525,22.174985807848937,47.18893192782056
신월1동,0.65,14259.5494,490.7685,3021.3498,7659.001000000001,3088.4301,1258.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,21937.768307692306,21.658679481134236,8.822158153188207,4.0,0.0,772.107525,,43.879447017798086,47.696138957938956,49.124429031379414
신월2동,0.61,10944.1007,646.255,2098.2144,5998.056500000001,2201.5748,993.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,13.0,17941.14868852459,20.116543701027894,9.073381424569677,13.0,0.0,169.3519076923077,,34.19946285809407,41.71081754140363,39.31316222751021
신월3동,0.87,11032.5232,489.1996,2362.5582,5939.1121,2241.6533,1011.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,12681.061149425286,20.31859130828748,9.163814856061215,7.0,0.0,320.2361857142857,,31.599742832295274,38.97635687765061,36.41778048216226
신월4동,0.52,10992.9978,686.2551000000001,1982.5607,6012.7218,2311.4602,959.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,13.0,21140.380384615382,21.026659352192357,8.723735030675618,13.0,0.0,177.80463076923076,,37.89696396679394,42.348493903897996,42.67989626939037
신월5동,0.69,10303.7471,478.4848,2211.2083,5573.0643,2040.9897,717.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,14932.966811594204,19.808227824225227,6.958633524691225,7.0,0.0,291.56995714285716,,31.064764145450898,30.79594036755642,34.061823809141146
신월6동,0.41,2918.1844,134.3716,526.1156,1636.7013,620.9959,484.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,11.0,7117.522926829269,21.280214505978442,16.585655108018532,11.0,0.0,56.45417272727273,,19.696288162230005,44.22562132073219,27.26639542565456
신월7동,1.19,13245.1915,562.7719999999999,2527.1601,7017.0554,3138.204,1131.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,11130.413025210086,23.693156871306844,8.538947889126405,9.0,0.0,348.68933333333337,,40.38022288677281,38.471760103351144,43.94630415405973
신정1동,0.7,13343.262,1259.4735,2009.2118,7970.247800000001,2104.3289,533.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,19061.80285714286,15.770723081057689,3.994525476603847,5.0,0.0,420.86578,,28.794647621031174,23.74924305987361,30.457047617022003
신정2동,0.52,13626.0319,1620.2251,2004.1864,7865.2622,2136.3582,704.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,12.0,26203.907499999998,15.67850578714703,5.166581182009415,12.0,0.0,178.02985,,33.07874246532268,33.42825843859136,36.42360261896118
신정4동,1.01,32579.795,1894.7876,8011.5085,16863.0153,5810.4836,1621.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,32257.222772277226,17.834622961869464,4.975476365029308,6.0,0.0,968.4139333333333,,61.664041764144166,50.918924074034784,65.35402790385369
신정3동,2.72,35970.3104,2788.973,6666.254,19697.019300000004,6818.0641,2211.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,27.0,13224.378823529412,18.954699095396183,6.1467359481001305,27.0,0.0,252.5208925925926,,57.98373613936936,51.07733698236477,62.18620896425086
신정6동,0.96,16255.9813,1577.0176,2199.7161,9586.8534,2892.3942,441.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,16933.313854166667,17.792799749345185,2.7128476088982705,7.0,0.0,413.19917142857145,,34.87254815837024,18.114553106727307,34.447099411145366
신정7동,1.21,17607.295,1558.2388,2517.6667,9793.1781,3738.2114,1391.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,14551.48347107438,21.231037476227897,7.900134574902051,12.0,0.0,311.5176166666667,,42.93578247560369,43.14868316195919,47.25205785081435
염창동,1.74,27831.487,1836.1646,6358.0605,16094.2466,3543.0153,1040.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15995.107471264368,12.730240752138036,3.7367748262965605,1.0,0.0,3543.0153,,31.89254370600648,29.150480079213548,34.40236947839767
등촌1동,0.64,19502.315,565.0743,6082.7118,10138.3841,2716.1448,733.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,30472.367187499996,13.92729427250047,3.7585281542216915,4.0,0.0,679.0362,,36.906078900486186,33.29765898052141,39.72586699513007
등촌2동,0.92,16722.1256,749.6111,4284.2498,8845.4538,2842.8109,707.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18176.22347826087,17.000296302044283,4.227931406040868,1.0,0.0,2842.8109,,34.30515300580962,26.434730571473025,35.87551827295901
등촌3동,0.79,29598.6305,1474.9268,7255.5282,14802.7898,6065.3857,3553.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,37466.62088607594,20.492116011921567,12.003933763084072,6.0,0.0,1010.8976166666666,,69.62679431671822,100.0,83.62774558135308
화곡본동,0.98,28029.2889,1313.2379999999998,7576.3895,14411.5066,4728.1548,1408.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,28601.31520408163,16.868622022016407,5.023316877653646,9.0,0.0,525.3505333333334,,51.72378089729173,45.487365959134586,55.444091270244805
화곡2동,0.45,12492.098,564.8367000000001,2970.7501,6529.7388,2426.7724,772.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,27760.217777777776,19.426459830846667,6.179906689813032,3.0,0.0,808.9241333333333,,40.479504305826225,37.732297841108526,43.861888985543025
화곡3동,0.53,16981.5311,904.0189,4285.099700000001,8312.2003,3480.2122,805.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,32040.624716981132,20.49410138288414,4.740444164071872,7.0,0.0,497.17317142857144,,50.74017687194418,37.59982971143738,52.765191455144546
화곡4동,0.82,13737.1415,664.7411999999999,3224.7266,7186.110500000001,2661.5632,966.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16752.611585365856,19.37494201395538,7.032030644803361,4.0,0.0,665.3908,,35.35783515053589,35.93700970450515,38.98766388236898
화곡6동,1.11,19764.3939,797.3192,5781.121800000001,10163.2621,3022.6908,997.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,12.0,17805.760270270268,15.293617478449464,5.044424863440917,12.0,0.0,251.8909,,33.02910989056762,32.556121427823854,36.178873255786804
화곡8동,0.53,41276.2288,2058.9071,10178.6252,22543.267,6495.4295,1012.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0,77879.67698113207,15.736489715358882,2.451774373341007,8.0,0.0,811.9286875,,90.04516132287456,63.669778360189255,93.01150193753513
가양1동,4.7,30697.9329,1111.9326,10423.8514,15795.4069,3366.742,751.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,18.0,6531.475085106383,10.967324773844952,2.4464187945371396,18.0,0.0,187.04122222222225,,23.02879577582896,15.952918601819384,23.635346561813456
가양2동,1.0,11493.4799,432.8684,2228.6982,5374.0466,3457.8667,2267.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,11493.4799,30.085463498309156,19.72422642858583,7.0,0.0,493.98095714285716,,50.58693711773852,81.66757529136308,62.81398798043466
가양3동,0.5,11556.0298,273.7358,2574.4777000000004,6093.2417000000005,2614.5746,1511.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,23112.0596,22.625197799334163,13.075424917993894,8.0,0.0,326.821825,,42.91182772064784,61.98035974944117,51.582417102012855
발산1동,2.94,25729.043,2856.1628,5036.593000000001,13743.9375,4092.3497,1509.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,13.0,8751.375170068028,15.905565162295387,5.864967461090566,13.0,0.0,314.7961307692308,,34.96166246466343,36.81562887151575,38.845730849557974
공항동,10.87,26689.8956,1289.1966,6257.523499999999,14987.0596,4156.1159,1244.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,13.0,2455.372180312788,15.571870202444702,4.660939925145305,12.0,1.0,346.34299166666665,1244.0,31.22084758996024,26.124194377329527,33.118278773194135
방화1동,1.48,30855.4884,1624.2509,5848.5672,17602.4554,5780.2149,1760.0,0.0,0.0,2.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,31.0,20848.30297297297,18.733182327459126,5.7040095336815355,31.0,0.0,186.45854516129032,,55.8937485022028,47.745001748794216,59.59650444054668
방화2동,6.41,19369.8986,651.2411999999999,4731.121499999999,10419.9849,3567.551,1582.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,14.0,3021.825054602184,18.418015879546214,8.167311727692782,14.0,0.0,254.82507142857142,,31.56666615111102,39.6613256932045,36.547248579419254
방화3동,2.55,16689.276,694.0056,3041.4856,9027.1156,3926.6692,1888.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,18.0,6544.81411764706,23.52809792348092,11.312653706487925,18.0,0.0,218.14828888888889,,42.25850217704549,53.69283709362067,49.09866870969398
화곡1동,1.12,43071.2925,1357.3401,12852.2686,21432.895,7428.7888,2173.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,38456.51116071428,17.247657009596356,5.045123732936503,11.0,0.0,675.3444363636364,,74.39954754428942,63.429987848693656,79.33354773150184
신도림동,1.47,24028.6052,1565.9142,5492.0504,13468.289600000002,3502.351,965.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,20.0,16345.98993197279,14.575756565345706,4.016046674236422,19.0,1.0,184.33426315789475,965.0,34.17708735338583,28.835281423285984,36.31867959434431
구로1동,1.02,15286.0143,923.5783,3184.8891000000003,8846.0224,2331.5245,539.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,15.0,14986.288529411766,15.25266465307441,3.526099017191159,15.0,0.0,155.43496666666667,,27.121320702577886,20.286560714059917,28.200009464305825
구로2동,1.76,27635.0036,917.3614,5729.2196,15862.2812,5126.1414,1571.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,18.0,15701.70659090909,18.549450813170875,5.684819234110757,18.0,0.0,284.78563333333335,,48.660893015823184,41.62150891752359,51.884013253389305
